,NGA,Temperoculture,Period_start,Period_end,Capital,Degree of centralization,Duration,Language,Linguistic family,Original name,Peak Date,succeeding (quasi)polity,Supra-polity relations,UTM zone,High Gods (creator gods),supernatural enforcement of fairness,supernatural enforcement of human reciprocity,supernatural enforcement of in-group loyalty,Name of Official Cult,Name of other significant religious or ideological systems,Examination system,Full-time bureaucrats,Merit promotion,Source of support,Specialized government buildings,Calendar,Fiction,History,Lists tables and classifications,Non-phonetic alphabetic writing,Philosophy,Phonetic alphabetic writing,Practical literature,Religious literature,Sacred Texts,Scientific literature,Script,Time,Written records,Courts,Formal legal code,Judges,Professional Lawyers,Couriers,Debt and credit structures,Foreign coins,General postal service,Indigenous coins,Paper currency,Postal stations,Precious metals,Store of wealth,Tokens,Professional military officers,Professional priesthood,Professional soldiers,Bridges,Burial site,Canals,Ceremonial site,drinking water supply systems,Enclosures,Entertainment buildings,irrigation systems,Knowledge/information buildings,markets,Mines or quarries,Ports,Roads,Special purpose house,Special purpose sites,Symbolic building,Trading emporia,Utilitarian public buildings,Polity Population,preceding (quasi)polity,relationship to preceding (quasi)polity,Description of the Normative Ideology,Largest scale collective ritual of the official cult_Frequency for the audience,Largest scale collective ritual of the official cult_Frequency for the ritual specialist,Largest scale collective ritual of the official cult_Frequency per participant,Most dysphoric collective ritual_Frequency for the audience,Most dysphoric collective ritual_Frequency for the ritual specialist,Most dysphoric collective ritual_Frequency per participant,Most euphoric collective ritual of the official cult_Frequency for the audience,Most euphoric collective ritual of the official cult_Frequency for the ritual specialist,Most euphoric collective ritual of the official cult_Frequency per participant,Most frequent collective ritual of the official cult_Frequency for the audience,Most frequent collective ritual of the official cult_Frequency for the ritual specialist,Most frequent collective ritual of the official cult_Frequency per participant,Most frequent collective ritual of the official cult_Name,Most widespread collective ritual of the official cult_Frequency for the audience,Most widespread collective ritual of the official cult_Frequency for the ritual specialist,Most widespread collective ritual of the official cult_Frequency per participant,Non-phonetic writing,Nonwritten records,Articles,Fastest individual communication,Polity territory,Communal buildings,extent,food storage sites,height,Largest scale collective ritual of the official cult_Name,Most dysphoric collective ritual_Name,Most euphoric collective ritual of the official cult_Name,Most widespread collective ritual of the official cult_Name,Most widespread collective ritual of the official cult_0_Frequency for the audience,Most widespread collective ritual of the official cult_0_Frequency for the ritual specialist,Most widespread collective ritual of the official cult_0_Frequency per participant,Most widespread collective ritual of the official cult_0_Name,Administrative levels,Military levels,Religious levels,Settlement hierarchy,Area,Geometrical,Length,Volume,Weight,Population of the largest settlement,Largest communication distance,Symbolic buildings,scale of supra-cultural interaction,Supracultural entity,Mnemonic devices,Other site,Other,Occupational complexity,cost,Written records_1,Largest scale collective ritual of the official cult_0_Frequency for the audience,Largest scale collective ritual of the official cult_0_Frequency for the ritual specialist,Largest scale collective ritual of the official cult_0_Frequency per participant,Largest scale collective ritual of the official cult_0_Name,Creator Gods,Most dysphoric ritual_Frequency for the audience,Most dysphoric ritual_Frequency for the ritual specialist,Most dysphoric ritual_Frequency per participant,Most dysphoric ritual_Name,Most euphoric collective ritual_Frequency for the audience,Most euphoric collective ritual_Frequency for the ritual specialist,Most euphoric collective ritual_Frequency per participant,Most euphoric collective ritual_Name,Non written records,Drinking water supply systems,Food storage sites,Markets,Non-phonetic  writing,Irrigation systems,Name_1,succeeding (quasi) polity,Professional lawyers,Philosophy_1,Most dysphoric collective ritual of the official cult_Frequency for the audience,Most dysphoric collective ritual of the official cult_Frequency for the ritual specialist,Most dysphoric collective ritual of the official cult_Frequency per participant,Most dysphoric collective ritual of the official cult_Name,Frequency for the participants,Population of the largest settlement_1,Original name_1,Time_1,Linguistic Family,Religious Tradition,Religion-Family,Religion-Sect
1123,Susiana,IrIlkhn-7,1299.0,1302.0,Sultaniya,unitary state,1256-1335 CE,Arabic,Indo-European,Ilkhanate,1316 CE,Chobanids,alliance,38 E,,1.0,1.0,1.0,Islam,,0.1,1.0,0.1,state salary,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,5250000,Abbasid caliphate,elite migration,,yearly,yearly,once in a lifetime,not applicable,yearly,once in a lifetime,not applicable,yearly,yearly,not applicable,weekly,weekly,salat al jum a,not applicable,weekly,weekly,0.0,1.0,,,3800000,1.0,20,,75,hajj,Arafat wuquf,Nowruz,salat al jum a,,,,,6,6,3,4,1.0,1.0,1.0,1.0,1.0,100000,2100,1.0,25000000,Mongolian,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1124,Susiana,IrIlkhn-8,1302.0,1303.0,Sultaniya,unitary state,1256-1335 CE,Arabic,Indo-European,Ilkhanate,1316 CE,Chobanids,alliance,38 E,,1.0,1.0,1.0,Islam,,0.1,1.0,0.1,state salary,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,5250000,Abbasid caliphate,elite migration,,yearly,yearly,once in a lifetime,not applicable,yearly,once in a lifetime,not applicable,yearly,yearly,not applicable,weekly,weekly,salat al jum a,not applicable,weekly,weekly,0.0,1.0,,,3800000,1.0,20,,75,hajj,Arafat wuquf,Nowruz,salat al jum a,,,,,6,6,3,4,1.0,1.0,1.0,1.0,1.0,100000,2100,1.0,25000000,Mongolian,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1125,Susiana,IrIlkhn-9,1303.0,1311.0,Sultaniya,unitary state,1256-1335 CE,Arabic,Indo-European,Ilkhanate,1316 CE,Chobanids,alliance,38 E,,1.0,1.0,1.0,Islam,,0.1,1.0,0.1,state salary,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,5250000,Abbasid caliphate,elite migration,,yearly,yearly,once in a lifetime,not applicable,yearly,once in a lifetime,not applicable,yearly,yearly,not applicable,weekly,weekly,salat al jum a,not applicable,weekly,weekly,0.0,1.0,,,3800000,1.0,20,,75,hajj,Arafat wuquf,Nowruz,salat al jum a,,,,,6,6,3,4,1.0,1.0,1.0,1.0,1.0,100000,2100,1.0,25000000,Mongolian,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1126,Susiana,IrIlkhn-10,1311.0,1312.0,Sultaniya,unitary state,1256-1335 CE,Arabic,Indo-European,Ilkhanate,1316 CE,Chobanids,alliance,38 E,,1.0,1.0,1.0,Islam,,0.1,1.0,0.1,state salary,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,5250000,Abbasid caliphate,elite migration,,yearly,yearly,once in a lifetime,not applicable,yearly,once in a lifetime,not applicable,yearly,yearly,not applicable,weekly,weekly,salat al jum a,not applicable,weekly,weekly,0.0,1.0,,,3800000,1.0,20,,75,hajj,Arafat wuquf,Nowruz,salat al jum a,,,,,6,6,3,4,1.0,1.0,1.0,1.0,1.0,100000,2100,1.0,25000000,Mongolian,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1127,Susiana,IrIlkhn-11,1312.0,1334.0,Sultaniya,unitary state,1256-1335 CE,Arabic,Indo-European,Ilkhanate,1316 CE,Chobanids,alliance,38 E,,1.0,1.0,1.0,Islam,,0.1,1.0,0.1,state salary,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,5250000,Abbasid caliphate,elite migration,,yearly,yearly,once in a lifetime,not applicable,yearly,once in a lifetime,not applicable,yearly,yearly,not applicable,weekly,weekly,salat al jum a,not applicable,weekly,weekly,0.0,1.0,,,3800000,1.0,20,,75,hajj,Arafat wuquf,Nowruz,salat al jum a,,,,,6,6,3,4,1.0,1.0,1.0,1.0,1.0,100000,1800,1.0,25000000,Mongolian,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1128,Susiana,IrInjui-1,1335.0,1353.0,,,1336-1354 CE,,,Injuids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,Susiana,IrJalay-1,1335.0,1392.0,Baghdad,,1336-1393 CE,Persian,Afro-Asiatic,Jalayirids,1356-1374 CE,Qarā Qoyunlu,nominal allegiance,38 S,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,Il-khanate,continuity,,,,,,,,,,,,,,,,,,0.0,1.0,,,466000,1.0,,,,,,,,,,,,3,3,,4,,,,,,,,1.0,,Islam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,Susiana,IrKaraK-1,1374.0,1467.0,,,1375-1468 CE,,,Kara Koyunlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,Susiana,IrKhzE-1,-6000.0,-5700.0,,,6000-5700 BCE,,,Early Susiana,,,,39 R,,,,,,,0.1,0.1,0.1,,0.1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,,0.0,0.0,,0.0,0.0,,,,,0.1,0.1,0.1,,,,,,,0.1,1.0,0.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,1.0,,1.0,,,,,,,,,,1,1,1,1,0.1,0.1,0.1,0.1,0.1,175,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,Susiana,IrKhzEM-1,-5700.0,-5100.0,,quasipolity,5700-5100 BCE,,,Early Middle Susiana,,,,39 R,,,,,,,0.1,0.1,0.1,,0.1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,,,0.1,0.1,0.1,0.1,0.1,1.0,1.0,,0.1,1.0,0.1,0.1,0.1,0.1,,,,0.1,1.0,0.0,,,0.1,0.1,1.0,,,,1.0,,,continuity,,,,,,,,,,,,,,,,,,0.0,,1.0,,,1.0,8,1.0,,,,,,,,,,1,1,1,1,1.0,0.1,1.0,1.0,1.0,175,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,Susiana,IrKhzL-1,-4700.0,-4300.0,,quasipolity,4700-4300 BCE,,,Late Susiana,,,,39 R,,,,,,,0.1,1.0,0.1,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,,,0.1,0.1,0.1,0.1,0.1,1.0,1.0,,0.1,1.0,0.1,0.1,1.0,0.1,1.0,,,0.1,1.0,0.0,,,,0.1,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,1.0,15,1.0,,,,,,,,,,1,1,,2,1.0,0.1,1.0,1.0,1.0,750,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,Susiana,IrKhzM-1,-5100.0,-5000.0,Choga Mish,quasipolity,5100-4700 BCE,,,Late Middle Susiana,,,,39 R,,,,,,,0.1,1.0,0.1,,0.1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,,,0.1,0.1,0.1,0.1,0.1,1.0,1.0,,0.1,1.0,0.1,0.1,1.0,0.1,1.0,,,0.1,1.0,0.0,,,0.1,0.1,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,1.0,15,1.0,,,,,,,,,,1,1,1,1,1.0,0.1,1.0,1.0,1.0,750,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,Susiana,IrKhzM-2,-5000.0,-4700.0,Choga Mish,quasipolity,5100-4700 BCE,,,Late Middle Susiana,,,,39 R,,,,,,,0.1,1.0,0.1,,0.1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,,,0.1,0.1,0.1,0.1,0.1,1.0,1.0,,0.1,1.0,0.1,0.1,1.0,0.1,1.0,,,0.1,1.0,0.0,,,0.1,0.1,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,1.0,15,1.0,,,,,,,,,,1,1,1,2,1.0,0.1,1.0,1.0,1.0,750,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,Susiana,IrMedes-1,-715.0,-550.0,Ecbatana,confederated state,715-550 BCE,Median,,Median Empire,605-585 BCE,Achaemenid Empire,alliance,S 38,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,Neo-Assyrian Empire,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2500000,1.0,,1.0,,,,,,,,,,4,,,4,,,,,,,1500,1.0,,Iranian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,Susiana,IrMElm1-1,-1500.0,-1400.0,Susa,unitary state,1500-1400 BCE,Akkadian,none,Middle Elamite I,1158 BCE,Mesopotamia Neo-Assyrian Empire,,S 38,,,,,Elamite Religion,,,1.0,,,1.0,1.0,,,1.0,,,0.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,,0.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,Late Sukkalmah,elite migration,,not applicable,yearly,yearly,not applicable,,,not applicable,yearly,yearly,monthly,monthly,monthly,offering to the gods,daily,daily,daily,1.0,1.0,1.0,,230000,1.0,105,1.0,12,feast of Aiapir,Night guardians,feast of Aiapir,offerings to the gods,,,,,4,3,2,4,1.0,1.0,1.0,1.0,1.0,1500,,1.0,,Iran,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,Susiana,IrMElm2-1,-1399.0,-1300.0,Al Untash Napirisha,unitary state,1399-1200 BCE,Akkadian,none,Middle Elamite II,1300 BCE,Mesopotamia Neo-Assyrian Empire,alliance,S 38,,,,,Elamite Religion,,,1.0,,,1.0,1.0,,,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,,0.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,Kidinuid Dynasty,elite migration,,not applicable,yearly,yearly,not applicable,,,not applicable,yearly,yearly,monthly,monthly,monthly,offering to the gods,daily,daily,daily,,1.0,1.0,,290000,1.0,105,1.0,50,feast of Aiapir,Night guardians,feast of Aiapir,offerings to the gods,,,,,4,3,2,4,1.0,1.0,1.0,1.0,1.0,,,1.0,,Iran,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,Susiana,IrMElm2-2,-1300.0,-1200.0,Al Untash Napirisha,unitary state,1399-1200 BCE,Akkadian,none,Middle Elamite II,1300 BCE,Mesopotamia Neo-Assyrian Empire,alliance,S 38,,,,,Elamite Religion,,,1.0,,,1.0,1.0,,,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,,0.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,Kidinuid Dynasty,elite migration,,not applicable,yearly,yearly,not applicable,,,not applicable,yearly,yearly,monthly,monthly,monthly,offering to the gods,daily,daily,daily,,1.0,1.0,,290000,1.0,105,1.0,50,feast of Aiapir,Night guardians,feast of Aiapir,offerings to the gods,,,,,4,3,2,4,1.0,1.0,1.0,1.0,1.0,2750,,1.0,,Iran,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,Susiana,IrMElm3-1,-1199.0,-1100.0,Susa,unitary state,1199-1100 BCE,Elamite Akkadian,none,Middle Elamite III,1158 BCE,Mesopotamia Neo-Assyrian Empire,,S 38,,,,,Elamite Religion,,,1.0,,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,,0.0,,0.0,0.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,Kassite Dynasty,elite migration,,not applicable,yearly,yearly,not applicable,,,not applicable,yearly,yearly,monthly,monthly,monthly,offering to the gods,daily,daily,daily,0.0,1.0,1.0,,250000,1.0,105,1.0,53,feast of Aiapir,Night guardians,feast of Aiapir,offerings to the gods,,,,,4,3,2,4,1.0,1.0,1.0,1.0,1.0,,,1.0,,Iran,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,Susiana,IrMuzzf-1,1335.0,1392.0,,,1336-1393 CE,,,Muzzafarids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,Susiana,IrNElm1-1,-900.0,-744.0,,confederated state,900-744 BCE,,,Elam,,,,,,,,,Elamite Religion,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,0.0,,0.0,,0.0,0.0,,1.0,,,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,1.0,,,,,not applicable,yearly,yearly,not applicable,,,not applicable,yearly,yearly,monthly,monthly,monthly,offering to the gods,daily,daily,daily,0.0,1.0,1.0,,,,,,,feast of Aiapir,Night guardians,feast of Aiapir,offerings to the gods,,,,,3,3,,3,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,Susiana,IrNElm2-1,-743.0,-647.0,Hidalu,confederated state,743-647 BCE,native Iranian languages,Indo-European,Elam,743-717 BCE,Neo-Assyria,vassalage,S 39,,,,,Elamite Religion,,0.1,1.0,0.1,,1.0,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,,1.0,,,0.0,,0.0,,0.0,0.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,Neo-Elamite I,continuity,,not applicable,yearly,yearly,not applicable,,,not applicable,yearly,yearly,monthly,monthly,monthly,offering to the gods,daily,daily,daily,0.0,1.0,1.0,,300000,1.0,,,,feast of Aiapir,Night guardians,feast of Aiapir,offerings to the gods,,,,,3,4,,4,1.0,1.0,1.0,1.0,1.0,,250,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,Susiana,IrNElm3-1,-612.0,-539.0,,confederated state,612-539 BCE,Elamite,language isolate,Elam,,Achaemenid Empire,,S 39,,,,,Elamite Religion,,,1.0,,,1.0,,,,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,0.0,,0.0,0.0,,1.0,,,,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,Neo-Assyria,,,not applicable,yearly,yearly,not applicable,,,not applicable,yearly,yearly,monthly,monthly,monthly,offering to the gods,daily,daily,daily,0.0,1.0,1.0,,,1.0,,,,feast of Aiapir,Night guardians,feast of Aiapir,offerings to the gods,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,Susiana,IrPart1-1,-247.0,-200.0,Ctesiphon,confederated state,247 BCE - 40 CE,Pahlavi,Indo-European,Parthian Empire,120 BCE,Sassanid Empire,alliance,40-S,moralizing,,,,,,0.0,1.0,0.0,land,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,0.1,1.0,0.0,1.0,1.0,1.0,,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Confederacy of the Dahae,elite migration,,not applicable,yearly,yearly,,weekly,,not applicable,yearly,yearly,daily,daily,daily,Yasna,daily,daily,daily,0.0,1.0,1.0,6,,1.0,91.5,1.0,,Nowruz,Zoroastrian mortuary ritual,Nowruz,Yasna,,,,,5,6,3,4,1.0,1.0,1.0,1.0,1.0,,,,3500000,Greco-Bactrian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,Susiana,IrPart1-2,-200.0,-100.0,Ctesiphon,confederated state,247 BCE - 40 CE,Pahlavi,Indo-European,Parthian Empire,120 BCE,Sassanid Empire,alliance,40-S,moralizing,,,,,,0.0,1.0,0.0,land,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,0.1,1.0,0.0,1.0,1.0,1.0,,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50000,Confederacy of the Dahae,elite migration,,not applicable,yearly,yearly,,weekly,,not applicable,yearly,yearly,daily,daily,daily,Yasna,daily,daily,daily,0.0,1.0,1.0,6,280000,1.0,91.5,1.0,,Nowruz,Zoroastrian mortuary ritual,Nowruz,Yasna,,,,,5,6,3,4,1.0,1.0,1.0,1.0,1.0,,440,,3500000,Greco-Bactrian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,Susiana,IrPart1-3,-100.0,0.0,Ctesiphon,confederated state,247 BCE - 40 CE,Pahlavi,Indo-European,Parthian Empire,120 BCE,Sassanid Empire,alliance,40-S,moralizing,,,,,,0.0,1.0,0.0,land,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,0.1,1.0,0.0,1.0,1.0,1.0,,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5450000,Confederacy of the Dahae,elite migration,,not applicable,yearly,yearly,,weekly,,not applicable,yearly,yearly,daily,daily,daily,Yasna,daily,daily,daily,0.0,1.0,1.0,6,2000000,1.0,91.5,1.0,,Nowruz,Zoroastrian mortuary ritual,Nowruz,Yasna,,,,,5,6,3,4,1.0,1.0,1.0,1.0,1.0,300000,940,,3500000,Greco-Bactrian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,Susiana,IrPart1-4,0.0,39.0,Ctesiphon,confederated state,247 BCE - 40 CE,Pahlavi,Indo-European,Parthian Empire,120 BCE,Sassanid Empire,alliance,40-S,moralizing,,,,,,0.0,1.0,0.0,land,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,0.1,1.0,0.0,1.0,1.0,1.0,,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25000000,Confederacy of the Dahae,elite migration,,not applicable,yearly,yearly,,weekly,,not applicable,yearly,yearly,daily,daily,daily,Yasna,daily,daily,daily,0.0,1.0,1.0,6,3000000,1.0,91.5,1.0,,Nowruz,Zoroastrian mortuary ritual,Nowruz,Yasna,,,,,5,6,3,4,1.0,1.0,1.0,1.0,1.0,400000,940,,3500000,Greco-Bactrian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,Susiana,IrPart2-1,40.0,99.0,Ctesiphon,confederated state,41-226 CE,Pahlavi,Indo-European,Parthian Empire,50-100 CE,Sassanid Empire,alliance,40-S,,,,,,,0.0,1.0,0.0,land,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,0.1,1.0,0.0,1.0,1.0,1.0,,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Parthian Empire - First Period,continuity,,not applicable,yearly,yearly,,weekly,,not applicable,yearly,yearly,daily,daily,daily,Yasna,daily,daily,daily,0.0,1.0,1.0,6,,1.0,91.5,1.0,,Nowruz,Zoroastrian mortuary ritual,Nowruz,Yasna,,,,,5,6,3,4,1.0,1.0,1.0,1.0,1.0,,,,3500000,Greco-Bactrian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,Susiana,IrPart2-2,99.0,199.0,Ctesiphon,confederated state,41-226 CE,Pahlavi,Indo-European,Parthian Empire,50-100 CE,Sassanid Empire,alliance,40-S,,,,,,,0.0,1.0,0.0,land,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,0.1,1.0,0.0,1.0,1.0,1.0,,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4750000,Parthian Empire - First Period,continuity,,not applicable,yearly,yearly,,weekly,,not applicable,yearly,yearly,daily,daily,daily,Yasna,daily,daily,daily,0.0,1.0,1.0,6,1900000,1.0,91.5,1.0,,Nowruz,Zoroastrian mortuary ritual,Nowruz,Yasna,,,,,5,6,3,4,1.0,1.0,1.0,1.0,1.0,400000,940,,3500000,Greco-Bactrian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
