,Temperoculture,NGA,Original_culture_name,Period_start,Period_end,Polity_population,Polity_territory,Population_of_the_largest_settlement,Administrative_levels,Military_levels,Religious_levels,Settlement_hierarchy,Largest_communication_distance,Occupational_complexity,Professional_lawyers,Professional_military_officers,Professional_priesthood,Professional_soldiers,Bureaucracy_examination_system,Bureaucracy_merit_promotion,Bureaucracy_source_of_support,Fulltime_bureaucrats,Courts,Formal_legal_code,Judges,Bridges,Burial_site,Canals,Ceremonial_site,Communal_buildings,Drinking_water_supply_systems,Enclosures,Entertainment_buildings,Food_storage_sites,Irrigation_systems,Knowledge/information_buildings,Markets,Mines_or_quarries,Monumental_building_cost,Monumental_building_extent,Monumental_building_height,Ports,Roads,Special_purpose_house,Special_purpose_sites,Specialized_government_buildings,Symbolic_buildings,Trading_emporia,Utilitarian_public_buildings,Other_polity-owned_site,Calendar,Fiction,Geometrical_measurements,History,Lists_tables_and_classifications,Measurement_of_area,Measurement_of_time,Measurement_of_length,Measurement_of_volume,Measurement_of_weight,Mnemonic_devices,Nonphonetic_writing,Phonetic_alphabetic_writing,Philosophy,Practical_literature,Religious_literature,Sacred_texts,Scientific_literature,Script,Nonwritten_records,Written_records,Articles,Debt_and_credit_structures,Foreign_coins,Indigenous_coins,Paper_currency,Precious_metals,Store_of_wealth,Tokens,Fastest_individual_communication,General_postal_service,Postal_stations,Couriers,Peak_date,UTM_zone,Region,Capital,Degree_of_centralization,Language,Linguistic_family,Preceding_(quasi)polity,Relationship_to_preceding_(quasi)polity,Succeeding_(quasi)polity,Supracultural_entity,Scale_of_supracultural_interaction,Suprapolity_relations,High_gods_(creator_gods),Supernatural_enforcement_of_fairness,Supernatural_enforcement_of_human_reciprocity,Supernatural_enforcement_of_ingroup_loyalty,Name_of_official_cult,Largest_scale_ritual_name,Largest_scale_collective_ritual_of_the_official_cult_frequency_for_the_audience,Largest_scale_ritual_frequency_for_ritual_specialist,Largest_scale_ritual_frequency_per_participant,Most_dysphoric_ritual_name,Most_dysphoric_ritual_frequency_for_audience,Most_dysphoric_ritual_frequency_for_ritual_specialist,Most_dysphoric_ritual_frequency_per_participant,Most_euphoric_ritual_name,Most_euphoric_ritual_frequency_for_audience,Most_euphoric_ritual_frequency_for_ritual_specialist,Most_euphoric_ritual_frequency_per_participant,Most_frequent_ritual_name,Most_frequent_ritual_frequency_for_audience,Most_frequent_ritual_frequency_for_ritual_specialist,Most_frequent_ritual_frequency_per_participant,Most_widespread_ritual_name,Most_widespread_ritual_frequency_for_audience,Most_widespread_ritual_frequency_for_ritual_specialist,Most_widespread_ritual_frequency_per_participant,Name_of_other_significant_religious_or_ideological_systems,CC_PolPop,CC_PolTerr,CC_CapPop,CC_Hier,CC_Govt,CC_Infra,CC_Writing,CC_Texts,CC_Money,BasePolity,Percent_CCs_imputed,CCs_imputed,CC_PolPop_Regression_x0,CC_PolPop_Regression_x1,CC_PolPop_Regression_x2,CC_PolTerr_Regression_x0,CC_PolTerr_Regression_x1,CC_PolTerr_Regression_x2,CC_CapPop_Regression_x0,CC_CapPop_Regression_x1,CC_CapPop_Regression_x2,CC_Hier_Regression_x0,CC_Hier_Regression_x1,CC_Hier_Regression_x2,CC_Govt_Regression_x0,CC_Govt_Regression_x1,CC_Govt_Regression_x2,CC_Infra_Regression_x0,CC_Infra_Regression_x1,CC_Infra_Regression_x2,CC_Writing_Regression_x0,CC_Writing_Regression_x1,CC_Writing_Regression_x2,CC_Texts_Regression_x0,CC_Texts_Regression_x1,CC_Texts_Regression_x2,CC_Money_Regression_x0,CC_Money_Regression_x1,CC_Money_Regression_x2
10,AfGhurd+1700,['Kachi Plain'],Principality of Ghur,1700,1800,,1600000.0,,5,4.0,2.0,4.0,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,1.0,1.0,,,,,1.0,1199.0,['42R'],['South Asia'],Firuzkuh,confederated state,Persian,Indo-European,,,,,,none,moralizing,1.0,1.0,1.0,Islam,Hajj,yearly,yearly,once in a lifetime,Arafat wuquf,not applicable,yearly,once in a lifetime,Id al Fitr,not applicable,yearly,yearly,salat al jum a,not applicable,weekly,weekly,salat al jum a,not applicable,weekly,weekly,,,6.204119982655924,,3.333333333333333,0.8181818181818182,0.7777777777777778,4.0,0.8888888888888888,5.0,AfGhurd,0.2222222222222222,"[1, 0, 1, 0, 0, 0, 0, 0, 0]",,0.9931301060158323,18.268137026535776,337.3512668495922,0.8527906619776154,15.131268620434454,,0.8336032323385067,8.489195198534112,317.83333333333337,1.1535697882288722,13.916666666666666,47.536363636363625,0.12501079813864094,2.3295454545454546,87.72222222222219,0.14762075303798347,2.230555555555555,296.0,0.6149620270424785,10.5,56.22222222222221,0.13270102934278333,2.4722222222222223,472.0,0.8506561187074462,13.25
11,AfGhurd+1800,['Kachi Plain'],Principality of Ghur,1800,1900,,1600000.0,,5,4.0,2.0,4.0,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,1.0,1.0,,,,,1.0,1199.0,['42R'],['South Asia'],Firuzkuh,confederated state,Persian,Indo-European,,,,,,none,moralizing,1.0,1.0,1.0,Islam,Hajj,yearly,yearly,once in a lifetime,Arafat wuquf,not applicable,yearly,once in a lifetime,Id al Fitr,not applicable,yearly,yearly,salat al jum a,not applicable,weekly,weekly,salat al jum a,not applicable,weekly,weekly,,,6.204119982655924,,3.333333333333333,0.8181818181818182,0.7777777777777778,4.0,0.8888888888888888,5.0,AfGhurd,0.2222222222222222,"[1, 0, 1, 0, 0, 0, 0, 0, 0]",,0.2906505889097791,11.482604774456576,356.3133898415479,6.473432812608244,15.494123677337342,,0.5244884803055523,3.2359329696341197,327.50000000000006,3.0702625192574704,9.833333333333332,49.73636363636363,0.4169908328336799,1.8409090909090908,89.62222222222218,0.4003820852244286,1.6305555555555555,308.0,4.368858950692635,10.5,58.99999999999998,0.9296242996788626,2.388888888888889,488.0,6.500553750248157,14.25
12,AfGhurd+1900,['Kachi Plain'],Principality of Ghur,1900,2000,,1600000.0,,5,4.0,2.0,4.0,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,1.0,1.0,,,,,1.0,1199.0,['42R'],['South Asia'],Firuzkuh,confederated state,Persian,Indo-European,,,,,,none,moralizing,1.0,1.0,1.0,Islam,Hajj,yearly,yearly,once in a lifetime,Arafat wuquf,not applicable,yearly,once in a lifetime,Id al Fitr,not applicable,yearly,yearly,salat al jum a,not applicable,weekly,weekly,salat al jum a,not applicable,weekly,weekly,,,6.204119982655924,,3.333333333333333,0.8181818181818182,0.7777777777777778,4.0,0.8888888888888888,5.0,AfGhurd,0.2222222222222222,"[1, 0, 1, 0, 0, 0, 0, 0, 0]",,0.5372019887843759,9.631824644162622,374.7119686616474,6.186666872780025,13.355322006565075,,0.709527103163913,1.2996642717386055,337.16666666666674,3.2061491760757006,7.583333333333333,51.93636363636363,0.45182065415174627,1.5886363636363636,91.52222222222217,0.4346487431715863,1.3722222222222222,320.0,4.592965466379848,9.0,61.77777777777775,0.9463796148591066,2.138888888888889,504.0,7.0513912617666294,12.5
13,AfGhurd+2000,['Kachi Plain'],Principality of Ghur,2000,2100,,1600000.0,,5,4.0,2.0,4.0,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,1.0,1.0,,,,,1.0,1199.0,['42R'],['South Asia'],Firuzkuh,confederated state,Persian,Indo-European,,,,,,none,moralizing,1.0,1.0,1.0,Islam,Hajj,yearly,yearly,once in a lifetime,Arafat wuquf,not applicable,yearly,once in a lifetime,Id al Fitr,not applicable,yearly,yearly,salat al jum a,not applicable,weekly,weekly,salat al jum a,not applicable,weekly,weekly,,,6.204119982655924,,3.333333333333333,0.8181818181818182,0.7777777777777778,4.0,0.8888888888888888,5.0,AfGhurd,0.2222222222222222,"[1, 0, 1, 0, 0, 0, 0, 0, 0]",,0.31173077281525896,0.0,380.91608864430333,0.3367823178750081,0.0,,0.2829552933919109,0.0,340.50000000000006,0.20790201810382197,0.0,52.75454545454545,0.04268229447726027,0.0,92.29999999999994,0.04442807335514605,0.0,324.0,0.3111390661860948,0.0,62.666666666666636,0.026011303686228296,0.0,509.0,0.6226954466615684,0.0
14,AfGhurd+2100,['Kachi Plain'],Principality of Ghur,2100,2200,,1600000.0,,5,4.0,2.0,4.0,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,1.0,1.0,,,,,1.0,1199.0,['42R'],['South Asia'],Firuzkuh,confederated state,Persian,Indo-European,,,,,,none,moralizing,1.0,1.0,1.0,Islam,Hajj,yearly,yearly,once in a lifetime,Arafat wuquf,not applicable,yearly,once in a lifetime,Id al Fitr,not applicable,yearly,yearly,salat al jum a,not applicable,weekly,weekly,salat al jum a,not applicable,weekly,weekly,,,6.204119982655924,,3.333333333333333,0.8181818181818182,0.7777777777777778,4.0,0.8888888888888888,5.0,AfGhurd,0.2222222222222222,"[1, 0, 1, 0, 0, 0, 0, 0, 0]",,0.0,0.0,387.12020862695925,0.0,0.0,,0.0,0.0,343.83333333333337,0.0,0.0,53.57272727272727,0.0,0.0,93.07777777777771,0.0,0.0,328.0,0.0,0.0,63.55555555555552,0.0,0.0,514.0,0.0,0.0
15,AfGrBct-200,"['Kachi Plain', 'Sogdiana']",Greco-Bactrian Kingdom,-200,-100,1500000.0,600000.0,25000.0,5,5.0,1.0,3.0,600,,,1.0,1.0,1.0,0.1,0.1,land,1.0,,1.0,,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.1,,1.0,-180.0,"['42R', '42S']","['South Asia', 'Central Eurasia']",Bactra,unitary state,Bactrian,Indo-European,Seleucid Empire,continuity,Sakas,Greek,4500000,alliance,moralizing,0.0,1.0,,,civic festival,,,,,,,,civic festival,,,,Yasna,daily,daily,daily,Yasna,daily,daily,daily,,6.176091259055681,5.778151250383644,4.3979400086720375,3.0,0.5636363636363636,0.8999999999999999,4.0,1.0,5.0,AfGrBct,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",54.1131431066433,7.544768493838169,18.022899155202516,56.76608247954354,0.40681035210717503,14.493374762019496,184.44169689756598,0.07001053860178627,9.283448575151128,100.75,3.6670664632338705,12.25,11.927272727272726,0.6855920589448303,1.631818181818182,33.23888888888887,0.9719926127679039,2.5388888888888888,58.0,4.3488502729132135,11.5,7.222222222222222,0.8394702887392529,2.4722222222222223,137.5,5.375206467417729,14.0
16,AfGrBct-100,"['Kachi Plain', 'Sogdiana']",Greco-Bactrian Kingdom,-100,0,1500000.0,2200000.0,25000.0,4,5.0,1.0,3.0,600,,,1.0,1.0,1.0,0.1,0.1,land,1.0,,1.0,,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.1,,1.0,-180.0,"['42R', '42S']","['South Asia', 'Central Eurasia']",Bactra,unitary state,Bactrian,Indo-European,Seleucid Empire,continuity,Sakas,Greek,4500000,alliance,moralizing,0.0,1.0,,,civic festival,,,,,,,,civic festival,,,,Yasna,daily,daily,daily,Yasna,daily,daily,daily,,6.176091259055681,6.342422680822207,4.3979400086720375,3.0,0.5636363636363636,0.8999999999999999,4.0,1.0,5.0,AfGrBct,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",78.42946663901245,7.649469844596473,18.781874271604593,72.31750506166625,0.4877675318415635,14.406130501407127,196.44439441350931,0.4165967131283943,8.557676078403142,113.25,3.6933554338121586,11.333333333333332,13.91363636363636,0.6890912037897171,1.375,36.48333333333332,0.9775587206122472,2.4666666666666663,72.0,4.3797484752271325,12.5,10.222222222222223,0.8390845762488625,2.4999999999999996,155.0,5.413869740861229,15.25
17,AfHepht+500,"['Kachi Plain', 'Sogdiana']",Hepthalite Empire,500,600,26500000.0,2750000.0,,4,4.0,1.0,2.0,2000,,,1.0,1.0,1.0,0.0,0.1,,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,1.0,514.0,"['42R', '42S']","['South Asia', 'Central Eurasia']",Sakala,confederated state,Bactrian,Indo-European,Sassanid Empire,elite migration,Western Turk Khaganate,Steppe nomads,7500000,vassalage,inactive,0.5,1.0,0.1,,No Roz,not applicable,yearly,yearly,mourning ritual,,,once in a lifetime,banquet,not applicable,,,morning prayer,daily,daily,daily,Yasna,daily,daily,daily,,7.423245873936808,6.439332693830263,,2.333333333333333,0.4636363636363636,0.6666666666666666,4.0,1.0,5.0,AfHepht,0.1111111111111111,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",179.2730610563151,0.12340304871065062,9.956112817509153,164.36666973916982,0.13059337566294668,10.657211391923992,,0.07760945046178386,7.174742501084005,177.5833333333334,0.11436538171955384,9.5,23.486363636363627,0.013053014243777595,1.2886363636363636,50.85555555555554,0.01909884390921214,1.4861111111111112,140.0,0.15094413018175992,8.5,24.555555555555557,0.011436096233238146,1.5833333333333335,240.0,0.090809962412646,9.25
18,AfHepht+600,"['Kachi Plain', 'Sogdiana']",Hepthalite Empire,600,700,26500000.0,2750000.0,,4,4.0,1.0,2.0,2000,,,1.0,1.0,1.0,0.0,0.1,,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,1.0,514.0,"['42R', '42S']","['South Asia', 'Central Eurasia']",Sakala,confederated state,Bactrian,Indo-European,Sassanid Empire,elite migration,Western Turk Khaganate,Steppe nomads,7500000,vassalage,inactive,0.5,1.0,0.1,,No Roz,not applicable,yearly,yearly,mourning ritual,,,once in a lifetime,banquet,not applicable,,,morning prayer,daily,daily,daily,Yasna,daily,daily,daily,,7.423245873936808,6.439332693830263,,2.333333333333333,0.4636363636363636,0.6666666666666666,4.0,1.0,5.0,AfHepht,0.1111111111111111,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",200.07238879622037,0.1785449458073231,11.339769056514816,183.49278896429644,0.18330539839068102,9.77815004400338,,0.10908090488460126,7.64350781693193,189.75000000000006,0.1551213738474722,9.25,25.140909090909084,0.018668766685336638,1.4,53.24999999999998,0.026951224831268984,1.761111111111111,152.0,0.1585931375162802,9.5,27.388888888888893,0.019330946183540813,1.8333333333333333,255.0,0.137854935853006,10.5
19,AfHepht+700,"['Kachi Plain', 'Sogdiana']",Hepthalite Empire,700,800,26500000.0,2750000.0,,4,4.0,1.0,2.0,2000,,,1.0,1.0,1.0,0.0,0.1,,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,1.0,514.0,"['42R', '42S']","['South Asia', 'Central Eurasia']",Sakala,confederated state,Bactrian,Indo-European,Sassanid Empire,elite migration,Western Turk Khaganate,Steppe nomads,7500000,vassalage,inactive,0.5,1.0,0.1,,No Roz,not applicable,yearly,yearly,mourning ritual,,,once in a lifetime,banquet,not applicable,,,morning prayer,daily,daily,daily,Yasna,daily,daily,daily,,7.423245873936808,6.439332693830263,,2.333333333333333,0.4636363636363636,0.6666666666666666,4.0,1.0,5.0,AfHepht,0.1111111111111111,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",230.1801007825581,0.24569791765095517,12.388476822056935,211.9139921563998,0.24560728327912165,10.731841384379493,,0.17063987494079483,10.160863169121548,204.5833333333334,0.1826225112446583,10.666666666666664,27.754545454545443,0.027432354782747092,1.6727272727272726,56.56666666666665,0.03879736154360357,2.180555555555556,170.0,0.2073632003992353,10.5,31.55555555555556,0.024539655736390917,2.138888888888889,276.5,0.22586848769605583,12.75
20,AfHerat+1400,['Sogdiana'],Herat,1400,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['42S'],['Central Eurasia'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AfHerat,1.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",,19.428855284688343,0.0,,23.682380592534265,0.0,,10.564896991829155,0.0,,15.416860668140401,0.0,,2.5682641259383683,0.0,,2.7672958812350608,0.0,,14.42038104829618,0.0,,3.186234939488528,0.0,,18.713342788931676,0.0
21,AfKidar+400,['Sogdiana'],Kidarite Kingdom,400,500,1000000.0,250000.0,,3,4.0,1.0,4.0,500,,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,,,1.0,0.1,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,,1.0,,,,,1.0,429.0,['42S'],['Central Eurasia'],Gandhara,confederate state,Brahmi,Indo-European,Kushano-Sasanians,continuity,Hephthalite Empire,Indian,9000000,alliance,inactive,0.5,1.0,0.1,,Nowruz,not applicable,yearly,yearly,,,,,Nowruz,not applicable,yearly,yearly,,,,,,,,,,6.0,5.3979400086720375,,3.0,0.5454545454545454,0.6777777777777777,4.0,0.6666666666666666,5.0,AfKidar,0.1111111111111111,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",176.82481710743403,5.7980955972402874,8.83804562952784,160.61460981280183,7.143764241225986,9.44091688455909,,5.226381534004923,7.369280313679916,150.00000000000003,6.440649951551753,8.333333333333332,18.59999999999999,0.8646886321240823,1.1022727272727273,34.533333333333324,1.0554642577619675,1.2361111111111112,104.0,4.80116705841248,6.5,22.555555555555557,1.0376126949256994,1.3888888888888888,162.0,6.1959709139121415,7.75
22,AfKidar+500,['Sogdiana'],Kidarite Kingdom,500,600,1000000.0,850000.0,,3,4.0,1.0,4.0,500,,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,,,1.0,0.1,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,,1.0,,,,,1.0,429.0,['42S'],['Central Eurasia'],Gandhara,confederate state,Brahmi,Indo-European,Kushano-Sasanians,continuity,Hephthalite Empire,Indian,9000000,alliance,inactive,0.5,1.0,0.1,,Nowruz,not applicable,yearly,yearly,,,,,Nowruz,not applicable,yearly,yearly,,,,,,,,,,6.0,5.929418925714293,,3.0,0.5454545454545454,0.6777777777777777,4.0,0.6666666666666666,5.0,AfKidar,0.1111111111111111,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",203.89642299235177,6.5022018253508005,10.311924285993355,185.4810633042117,5.543898717424248,10.784689833952983,,4.357946484857766,7.174742501084005,166.33333333333337,5.696641842061243,9.333333333333332,20.71818181818181,0.6725393990013612,1.2681818181818183,37.76666666666665,0.8956979333844116,1.4833333333333334,120.0,4.198343945159878,8.5,26.222222222222225,0.8264065449550922,1.6666666666666665,182.0,5.277158579146298,9.25
23,AfKushn-200,"['Kachi Plain', 'Sogdiana']",Kushan Empire,-200,-100,14000000.0,,,4,4.0,2.0,4.0,1000,,,1.0,1.0,1.0,0.1,0.0,governed population,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,,1.0,228.0,"['42R', '42S']","['South Asia', 'Central Eurasia']",Purushapura,confederated state,Kharoshthi,Indo-European,Tocharians,continuity,Sassanid Empire - First Period,Greco-Persian,4000000,vassalage,inactive,0.5,1.0,0.1,,Nowruz,not applicable,yearly,yearly,,,,,Nowruz,not applicable,yearly,yearly,,,,,,,,,,7.146128035678237,,,3.333333333333333,0.6454545454545454,0.8999999999999999,4.0,0.7777777777777778,5.0,AfKushn,0.2222222222222222,"[0, 1, 1, 0, 0, 0, 0, 0, 0]",54.929154713996,6.574731717215613,17.780389961046875,,6.184961602490819,15.937912574615405,,4.467950547273825,10.382933577319138,100.41666666666667,3.3337331299005375,12.166666666666666,11.745454545454546,0.6037738771266485,1.6113636363636366,33.18333333333332,0.9719926127679039,2.5388888888888888,58.0,4.3488502729132135,11.5,7.111111111111111,1.0616925109614752,2.5277777777777777,137.5,5.375206467417729,14.0
24,AfKushn-100,"['Kachi Plain', 'Sogdiana']",Kushan Empire,-100,0,12500000.0,,,4,4.0,2.0,4.0,1000,,,1.0,1.0,1.0,0.1,0.0,governed population,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,,1.0,228.0,"['42R', '42S']","['South Asia', 'Central Eurasia']",Purushapura,confederated state,Kharoshthi,Indo-European,Tocharians,continuity,Sassanid Empire - First Period,Greco-Persian,4000000,vassalage,inactive,0.5,1.0,0.1,,Nowruz,not applicable,yearly,yearly,,,,,Nowruz,not applicable,yearly,yearly,,,,,,,,,,7.096910013008057,,,3.333333333333333,0.6454545454545454,0.8999999999999999,4.0,0.7777777777777778,5.0,AfKushn,0.2222222222222222,"[0, 1, 1, 0, 0, 0, 0, 0, 0]",77.96905726203624,6.728651090644097,14.8016695831165,,6.83019021266377,12.99173617161268,,4.814536721800431,9.657161080571152,113.08333333333334,3.3600221004788255,9.75,13.872727272727271,0.6072730219715353,1.2045454545454546,36.48333333333332,0.9775587206122472,2.0416666666666665,72.0,4.3797484752271325,9.5,10.333333333333334,1.0613067984710847,2.0555555555555554,155.0,5.413869740861229,11.5
25,AfKushn+0,"['Kachi Plain', 'Sogdiana']",Kushan Empire,0,100,12500000.0,,,4,4.0,2.0,4.0,1000,,,1.0,1.0,1.0,0.1,0.0,governed population,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,,1.0,228.0,"['42R', '42S']","['South Asia', 'Central Eurasia']",Purushapura,confederated state,Kharoshthi,Indo-European,Tocharians,continuity,Sassanid Empire - First Period,Greco-Persian,4000000,vassalage,inactive,0.5,1.0,0.1,,Nowruz,not applicable,yearly,yearly,,,,,Nowruz,not applicable,yearly,yearly,,,,,,,,,,7.096910013008057,,,3.333333333333333,0.6454545454545454,0.8999999999999999,4.0,0.7777777777777778,5.0,AfKushn,0.2222222222222222,"[0, 1, 1, 0, 0, 0, 0, 0, 0]",96.89257353193199,0.6741112641477474,11.711758134947864,,0.5799525156881696,9.86152946822191,,0.4921443953987206,7.389075625191822,127.41666666666667,0.4381500782154153,8.416666666666668,16.318181818181813,0.051038585682032775,0.9522727272727272,39.73333333333332,0.08839090541615946,1.5666666666666667,90.0,0.4031015482918421,7.5,13.5,0.07837131653659998,1.5833333333333333,177.5,0.45296603051408524,9.0
